repo,tool,gt_imp_july,gt_imp_now,gt_impT_july,gt_impT_now,gt_all_july,gt_all_now,gt_counts_ok,july_n_all_raw,now_gt_all_tsv_lines,july_scores,now_main,now_main_empty,now_warm_cache,emptymain_source,verdict
markfarnan__go-canvas,syft,3,3,3,3,7,7,yes,8,7,4/0/3/3/1/0/3/1/0,4/0/3/3/1/0/3/1/0,,,no,match
markfarnan__go-canvas,trivy,3,3,3,3,7,7,yes,8,7,7/0/0/3/4/0/3/4/0,7/0/0/3/4/0/3/4/0,,,no,match
markfarnan__go-canvas,cdxgen,3,3,3,3,7,7,yes,8,7,3/0/4/3/0/0/3/0/0,3/0/4/3/0/0/3/0/0,,,no,match
markfarnan__go-canvas,cyclonedx-gomod,3,3,3,3,7,7,yes,8,7,3/0/4/3/0/0/3/0/0,3/0/4/3/0/0/3/0/0,,,no,match
marlow__marlow,syft,1,1,2,2,2,2,yes,3,2,2/0/0/1/1/0/2/0/0,2/0/0/1/1/0/2/0/0,,,no,match
marlow__marlow,trivy,1,1,2,2,2,2,yes,3,2,2/0/0/1/1/0/2/0/0,2/0/0/1/1/0/2/0/0,,,no,match
marlow__marlow,cdxgen,1,1,2,2,2,2,yes,3,2,1/0/1/1/0/0/1/0/1,1/0/1/1/0/0/1/0/1,,,no,match
marlow__marlow,cyclonedx-gomod,1,1,2,2,2,2,yes,3,2,1/0/1/1/0/0/1/0/1,1/0/1/1/0/0/1/0/1,,,no,match
marrow16__valix,syft,4,4,8,8,16,16,yes,17,16,9/0/7/4/5/0/8/1/0,9/0/7/4/5/0/8/1/0,,,no,match
marrow16__valix,trivy,4,4,8,8,16,16,yes,17,16,8/0/8/4/4/0/8/0/0,8/0/8/4/4/0/8/0/0,,,no,match
marrow16__valix,cdxgen,4,4,8,8,16,16,yes,17,16,4/0/12/4/0/0/4/0/4,4/0/12/4/0/0/4/0/4,,,no,match
marrow16__valix,cyclonedx-gomod,4,4,8,8,16,16,yes,17,16,4/0/12/4/0/0/4/0/4,4/0/12/4/0/0/4/0/4,,,no,match
masterzen__winrm,syft,19,19,22,22,39,39,yes,40,39,29/0/10/19/10/0/22/7/0,29/0/10/19/10/0/22/7/0,,,no,match
masterzen__winrm,trivy,19,19,22,22,39,39,yes,40,39,23/0/16/19/4/0/22/1/0,23/0/16/19/4/0/22/1/0,,,no,match
masterzen__winrm,cdxgen,19,19,22,22,39,39,yes,40,39,19/0/20/19/0/0/19/0/3,19/0/20/19/0/0/19/0/3,,,no,match
masterzen__winrm,cyclonedx-gomod,19,19,22,22,39,39,yes,40,39,19/0/20/19/0/0/19/0/3,19/0/20/19/0/0/19/0/3,,,no,match
masterzen__winrm-cli,syft,10,10,13,13,14,14,yes,15,14,13/0/1/10/3/0/13/0/0,13/0/1/10/3/0/13/0/0,,,no,match
masterzen__winrm-cli,trivy,10,10,13,13,14,14,yes,15,14,14/0/0/10/4/0/13/1/0,14/0/0/10/4/0/13/1/0,,,no,match
masterzen__winrm-cli,cdxgen,10,10,13,13,14,14,yes,15,14,10/0/4/10/0/0/10/0/3,10/0/4/10/0/0/10/0/3,,,no,match
masterzen__winrm-cli,cyclonedx-gomod,10,10,13,13,14,14,yes,15,14,10/0/4/10/0/0/10/0/3,10/0/4/10/0/0/10/0/3,,,no,match
matcornic__hermes,syft,24,24,28,28,43,43,yes,44,43,31/0/12/24/7/0/28/3/0,31/0/12/24/7/0/28/3/0,,,no,match
matcornic__hermes,trivy,24,24,28,28,43,43,yes,44,43,30/0/13/24/6/0/28/2/0,30/0/13/24/6/0/28/2/0,,,no,match
matcornic__hermes,cdxgen,24,24,28,28,43,43,yes,44,43,24/0/19/24/0/0/24/0/4,24/0/19/24/0/0/24/0/4,,,no,match
matcornic__hermes,cyclonedx-gomod,24,24,28,28,43,43,yes,44,43,25/0/18/24/1/0/24/1/4,25/0/18/24/1/0/24/1/4,,,no,match
matm__go-nowpayments,syft,6,6,6,6,7,7,yes,8,7,7/0/0/6/1/0/6/1/0,7/0/0/6/1/0/6/1/0,,,no,match
matm__go-nowpayments,trivy,6,6,6,6,7,7,yes,8,7,6/0/1/6/0/0/6/0/0,6/0/1/6/0/0/6/0/0,,,no,match
matm__go-nowpayments,cdxgen,6,6,6,6,7,7,yes,8,7,6/0/1/6/0/0/6/0/0,6/0/1/6/0/0/6/0/0,,,no,match
matm__go-nowpayments,cyclonedx-gomod,6,6,6,6,7,7,yes,8,7,5/0/2/5/0/1/5/0/1,5/0/2/5/0/1/5/0/1,,,no,match
matryer__moq,syft,3,3,4,4,9,9,yes,10,9,5/6/4/3/8/0/4/7/0,5/6/4/3/8/0/4/7/0,,,no,match
matryer__moq,trivy,3,3,4,4,9,9,yes,10,9,4/7/5/3/8/0/4/7/0,4/7/5/3/8/0/4/7/0,,,no,match
matryer__moq,cdxgen,3,3,4,4,9,9,yes,10,9,3/2/6/3/2/0/3/2/1,3/2/6/3/2/0/3/2/1,,,no,match
matryer__moq,cyclonedx-gomod,3,3,4,4,9,9,yes,10,9,3/0/6/3/0/0/3/0/1,3/0/6/3/0/0/3/0/1,,,no,match
mattn__go-adodb,syft,2,2,2,2,5,5,yes,6,5,2/0/3/2/0/0/2/0/0,2/0/3/2/0/0/2/0/0,,,no,match
mattn__go-adodb,trivy,2,2,2,2,5,5,yes,6,5,5/0/0/2/3/0/2/3/0,5/0/0/2/3/0/2/3/0,,,no,match
mattn__go-adodb,cdxgen,2,2,2,2,5,5,yes,6,5,2/0/3/2/0/0/2/0/0,2/0/3/2/0/0/2/0/0,,,no,match
mattn__go-adodb,cyclonedx-gomod,2,2,2,2,5,5,yes,6,5,2/0/3/2/0/0/2/0/0,2/0/3/2/0/0/2/0/0,,,no,match
mattn__go-colorable,syft,2,2,2,2,2,2,yes,3,2,2/0/0/2/0/0/2/0/0,2/0/0/2/0/0/2/0/0,,,no,match
mattn__go-colorable,trivy,2,2,2,2,2,2,yes,3,2,2/0/0/2/0/0/2/0/0,2/0/0/2/0/0/2/0/0,,,no,match
mattn__go-colorable,cdxgen,2,2,2,2,2,2,yes,3,2,2/0/0/2/0/0/2/0/0,2/0/0/2/0/0/2/0/0,,,no,match
mattn__go-colorable,cyclonedx-gomod,2,2,2,2,2,2,yes,3,2,2/0/0/2/0/0/2/0/0,2/0/0/2/0/0/2/0/0,,,no,match
mattn__goveralls,syft,2,2,2,2,10,10,yes,11,10,4/0/6/2/2/0/2/2/0,4/0/6/2/2/0/2/2/0,,,no,match
mattn__goveralls,trivy,2,2,2,2,10,10,yes,11,10,10/0/0/2/8/0/2/8/0,10/0/0/2/8/0/2/8/0,,,no,match
mattn__goveralls,cdxgen,2,2,2,2,10,10,yes,11,10,2/0/8/2/0/0/2/0/0,2/0/8/2/0/0/2/0/0,,,no,match
mattn__goveralls,cyclonedx-gomod,2,2,2,2,10,10,yes,11,10,2/0/8/2/0/0/2/0/0,2/0/8/2/0/0/2/0/0,,,no,match
maxbolgarin__abstract,syft,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
maxbolgarin__abstract,trivy,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
maxbolgarin__abstract,cdxgen,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
maxbolgarin__abstract,cyclonedx-gomod,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
maxbrunsfeld__counterfeiter,syft,4,4,9,9,19,19,yes,20,19,12/3/7/4/11/0/9/6/0,12/3/7/4/11/0/9/6/0,,,no,match
maxbrunsfeld__counterfeiter,trivy,4,4,9,9,19,19,yes,20,19,10/3/9/4/9/0/9/4/0,10/3/9/4/9/0/9/4/0,,,no,match
maxbrunsfeld__counterfeiter,cdxgen,4,4,9,9,19,19,yes,20,19,4/0/15/4/0/0/4/0/5,4/0/15/4/0/0/4/0/5,,,no,match
maxbrunsfeld__counterfeiter,cyclonedx-gomod,4,4,9,9,19,19,yes,20,19,4/0/15/4/0/0/4/0/5,4/0/15/4/0/0/4/0/5,,,no,match
maypok86__otter,syft,4,4,4,4,6,6,yes,7,6,5/53/1/4/54/0/4/54/0,5/53/1/4/54/0/4/54/0,,,no,match
maypok86__otter,trivy,4,4,4,4,6,6,yes,7,6,4/41/2/4/41/0/4/41/0,4/41/2/4/41/0/4/41/0,,,no,match
maypok86__otter,cdxgen,4,4,4,4,6,6,yes,7,6,4/34/2/4/34/0/4/34/0,4/34/2/4/34/0/4/34/0,,,no,match
maypok86__otter,cyclonedx-gomod,4,4,4,4,6,6,yes,7,6,4/0/2/4/0/0/4/0/0,4/0/2/4/0/0/4/0/0,,,no,match
mdempsky__unconvert,syft,4,4,4,4,9,9,yes,10,9,5/0/4/4/1/0/4/1/0,5/0/4/4/1/0/4/1/0,,,no,match
mdempsky__unconvert,trivy,4,4,4,4,9,9,yes,10,9,4/0/5/4/0/0/4/0/0,4/0/5/4/0/0/4/0/0,,,no,match
mdempsky__unconvert,cdxgen,4,4,4,4,9,9,yes,10,9,4/0/5/4/0/0/4/0/0,4/0/5/4/0/0/4/0/0,,,no,match
mdempsky__unconvert,cyclonedx-gomod,4,4,4,4,9,9,yes,10,9,4/0/5/4/0/0/4/0/0,4/0/5/4/0/0/4/0/0,,,no,match
mdlayher__dhcp6,syft,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
mdlayher__dhcp6,trivy,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
mdlayher__dhcp6,cdxgen,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
mdlayher__dhcp6,cyclonedx-gomod,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
mdlayher__ethernet,syft,6,6,6,6,10,10,yes,11,10,8/0/2/6/2/0/6/2/0,8/0/2/6/2/0/6/2/0,,,no,match
mdlayher__ethernet,trivy,6,6,6,6,10,10,yes,11,10,10/0/0/6/4/0/6/4/0,10/0/0/6/4/0/6/4/0,,,no,match
mdlayher__ethernet,cdxgen,6,6,6,6,10,10,yes,11,10,6/0/4/6/0/0/6/0/0,6/0/4/6/0/0/6/0/0,,,no,match
mdlayher__ethernet,cyclonedx-gomod,6,6,6,6,10,10,yes,11,10,6/0/4/6/0/0/6/0/0,6/0/4/6/0/0/6/0/0,,,no,match
megaease__easegress,syft,320,320,348,348,769,769,yes,770,769,428/1/341/320/109/0/348/81/0,428/1/341/320/109/0/348/81/0,,,no,match
megaease__easegress,trivy,320,320,348,348,769,769,yes,770,769,372/1/397/320/53/0/348/25/0,372/1/397/320/53/0/348/25/0,,,no,match
megaease__easegress,cdxgen,320,320,348,348,769,769,yes,770,769,320/0/449/320/0/0/320/0/28,320/0/449/320/0/0/320/0/28,,,no,match
megaease__easegress,cyclonedx-gomod,320,320,348,348,769,769,yes,770,769,328/0/441/317/11/3/317/11/31,328/0/441/317/11/3/317/11/31,,,no,match
mehanizm__airtable,syft,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
mehanizm__airtable,trivy,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
mehanizm__airtable,cdxgen,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
mehanizm__airtable,cyclonedx-gomod,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
mehrdadrad__tcpdog,syft,,42,,44,,99,NA,100,99,NA,58/0/41/42/16/0/44/14/0,,,no,july_unavailable
mehrdadrad__tcpdog,trivy,,42,,44,,99,NA,100,99,NA,99/0/0/42/57/0/44/55/0,,,no,july_unavailable
mehrdadrad__tcpdog,cdxgen,,42,,44,,99,NA,100,99,NA,42/0/57/42/0/0/42/0/2,,,no,july_unavailable
mehrdadrad__tcpdog,cyclonedx-gomod,,42,,44,,99,NA,100,99,NA,42/0/57/41/1/1/41/1/3,,,no,july_unavailable
mewkiz__flac,syft,3,3,3,3,9,9,yes,10,9,4/0/5/3/1/0/3/1/0,4/0/5/3/1/0/3/1/0,,,no,match
mewkiz__flac,trivy,3,3,3,3,9,9,yes,10,9,3/0/6/3/0/0/3/0/0,3/0/6/3/0/0/3/0/0,,,no,match
mewkiz__flac,cdxgen,3,3,3,3,9,9,yes,10,9,3/0/6/3/0/0/3/0/0,3/0/6/3/0/0/3/0/0,,,no,match
mewkiz__flac,cyclonedx-gomod,3,3,3,3,9,9,yes,10,9,3/0/6/3/0/0/3/0/0,3/0/6/3/0/0/3/0/0,,,no,match
mfridman__tparse,syft,14,14,18,18,24,24,yes,25,24,22/0/2/14/8/0/18/4/0,22/0/2/14/8/0/18/4/0,,,no,match
mfridman__tparse,trivy,14,14,18,18,24,24,yes,25,24,18/0/6/14/4/0/18/0/0,18/0/6/14/4/0/18/0/0,,,no,match
mfridman__tparse,cdxgen,14,14,18,18,24,24,yes,25,24,14/0/10/14/0/0/14/0/4,14/0/10/14/0/0/14/0/4,,,no,match
mfridman__tparse,cyclonedx-gomod,14,14,18,18,24,24,yes,25,24,14/0/10/14/0/0/14/0/4,14/0/10/14/0/0/14/0/4,,,no,match
mgtv-tech__jetcache-go,syft,14,14,28,28,61,61,yes,62,61,40/0/21/14/26/0/28/12/0,40/0/21/14/26/0/28/12/0,,,no,match
mgtv-tech__jetcache-go,trivy,14,14,28,28,61,61,yes,62,61,33/0/28/14/19/0/28/5/0,33/0/28/14/19/0/28/5/0,,,no,match
mgtv-tech__jetcache-go,cdxgen,14,14,28,28,61,61,yes,62,61,14/0/47/14/0/0/14/0/14,14/0/47/14/0/0/14/0/14,,,no,match
mgtv-tech__jetcache-go,cyclonedx-gomod,14,14,28,28,61,61,yes,62,61,19/0/42/14/5/0/14/5/14,19/0/42/14/5/0/14/5/14,,,no,match
microcosm-cc__bluemonday,syft,3,3,3,3,7,7,yes,8,7,3/0/4/3/0/0/3/0/0,3/0/4/3/0/0/3/0/0,,,no,match
microcosm-cc__bluemonday,trivy,3,3,3,3,7,7,yes,8,7,3/0/4/3/0/0/3/0/0,3/0/4/3/0/0/3/0/0,,,no,match
microcosm-cc__bluemonday,cdxgen,3,3,3,3,7,7,yes,8,7,3/0/4/3/0/0/3/0/0,3/0/4/3/0/0/3/0/0,,,no,match
microcosm-cc__bluemonday,cyclonedx-gomod,3,3,3,3,7,7,yes,8,7,3/0/4/3/0/0/3/0/0,3/0/4/3/0/0/3/0/0,,,no,match
miguelmota__golang-for-nodejs-developers,syft,9,9,9,9,196,196,yes,197,196,20/0/176/9/11/0/9/11/0,20/0/176/9/11/0/9/11/0,,,no,match
miguelmota__golang-for-nodejs-developers,trivy,9,9,9,9,196,196,yes,197,196,196/0/0/9/187/0/9/187/0,196/0/0/9/187/0/9/187/0,,,no,match
miguelmota__golang-for-nodejs-developers,cdxgen,9,9,9,9,196,196,yes,197,196,6/0/190/4/2/5/4/2/5,6/0/190/4/2/5/4/2/5,,,no,match
miguelmota__golang-for-nodejs-developers,cyclonedx-gomod,9,9,9,9,196,196,yes,197,196,9/0/187/9/0/0/9/0/0,9/0/187/9/0/0/9/0/0,,,no,match
mikestefanello__backlite,syft,8,8,11,11,35,35,yes,36,35,28/0/7/8/20/0/11/17/0,28/0/7/8/20/0/11/17/0,,,no,match
mikestefanello__backlite,trivy,8,8,11,11,35,35,yes,36,35,13/0/22/8/5/0/11/2/0,13/0/22/8/5/0/11/2/0,,,no,match
mikestefanello__backlite,cdxgen,8,8,11,11,35,35,yes,36,35,8/0/27/8/0/0/8/0/3,8/0/27/8/0/0/8/0/3,,,no,match
mikestefanello__backlite,cyclonedx-gomod,8,8,11,11,35,35,yes,36,35,10/0/25/8/2/0/8/2/3,10/0/25/8/2/0/8/2/3,,,no,match
miku__zek,syft,3,3,3,3,9,9,yes,10,9,3/0/6/3/0/0/3/0/0,3/0/6/3/0/0/3/0/0,,,no,match
miku__zek,trivy,3,3,3,3,9,9,yes,10,9,3/0/6/3/0/0/3/0/0,3/0/6/3/0/0/3/0/0,,,no,match
miku__zek,cdxgen,3,3,3,3,9,9,yes,10,9,3/0/6/3/0/0/3/0/0,3/0/6/3/0/0/3/0/0,,,no,match
miku__zek,cyclonedx-gomod,3,3,3,3,9,9,yes,10,9,3/0/6/3/0/0/3/0/0,3/0/6/3/0/0/3/0/0,,,no,match
miladibra10__vjson,syft,7,7,11,11,13,13,yes,14,13,12/0/1/7/5/0/11/1/0,12/0/1/7/5/0/11/1/0,,,no,match
miladibra10__vjson,trivy,7,7,11,11,13,13,yes,14,13,11/0/2/7/4/0/11/0/0,11/0/2/7/4/0/11/0/0,,,no,match
miladibra10__vjson,cdxgen,7,7,11,11,13,13,yes,14,13,7/0/6/7/0/0/7/0/4,7/0/6/7/0/0/7/0/4,,,no,match
miladibra10__vjson,cyclonedx-gomod,7,7,11,11,13,13,yes,14,13,7/0/6/7/0/0/7/0/4,7/0/6/7/0/0/7/0/4,,,no,match
milosgajdos__go-estimate,syft,13,13,17,17,52,52,yes,53,52,23/0/29/13/10/0/17/6/0,23/0/29/13/10/0/17/6/0,,,no,match
milosgajdos__go-estimate,trivy,13,13,17,17,52,52,yes,53,52,18/0/34/13/5/0/17/1/0,18/0/34/13/5/0/17/1/0,,,no,match
milosgajdos__go-estimate,cdxgen,13,13,17,17,52,52,yes,53,52,13/0/39/13/0/0/13/0/4,13/0/39/13/0/0/13/0/4,,,no,match
milosgajdos__go-estimate,cyclonedx-gomod,13,13,17,17,52,52,yes,53,52,14/0/38/13/1/0/13/1/4,14/0/38/13/1/0/13/1/4,,,no,match
minio__minio,syft,241,241,243,243,599,599,yes,600,599,291/5/308/241/55/0/243/53/0,291/5/308/241/55/0/243/53/0,,,no,match
minio__minio,trivy,241,241,243,243,599,599,yes,600,599,260/5/339/241/24/0/243/22/0,260/5/339/241/24/0/243/22/0,,,no,match
minio__minio,cdxgen,241,241,243,243,599,599,yes,600,599,241/0/358/241/0/0/241/0/2,241/0/358/241/0/0/241/0/2,,,no,match
minio__minio,cyclonedx-gomod,241,241,243,243,599,599,yes,600,599,253/0/346/241/12/0/241/12/2,253/0/346/241/12/0/241/12/2,,,no,match
minio__minio-go,syft,18,18,18,18,405,405,yes,406,405,250/2/155/18/234/0/18/234/0,250/2/155/18/234/0/18/234/0,,,no,match
minio__minio-go,trivy,18,18,18,18,405,405,yes,406,405,225/4/180/18/211/0/18/211/0,225/4/180/18/211/0/18/211/0,,,no,match
minio__minio-go,cdxgen,18,18,18,18,405,405,yes,406,405,20/2/385/18/4/0/18/4/0,20/2/385/18/4/0/18/4/0,,,no,match
minio__minio-go,cyclonedx-gomod,18,18,18,18,405,405,yes,406,405,225/0/180/18/207/0/18/207/0,225/0/180/18/207/0/18/207/0,,,no,match
miniscruff__changie,syft,43,43,43,43,62,62,yes,63,62,54/0/8/43/11/0/43/11/0,54/0/8/43/11/0/43/11/0,,,no,match
miniscruff__changie,trivy,43,43,43,43,62,62,yes,63,62,46/0/16/43/3/0/43/3/0,46/0/16/43/3/0/43/3/0,,,no,match
miniscruff__changie,cdxgen,43,43,43,43,62,62,yes,63,62,43/0/19/43/0/0/43/0/0,43/0/19/43/0/0/43/0/0,,,no,match
miniscruff__changie,cyclonedx-gomod,43,43,43,43,62,62,yes,63,62,45/0/17/43/2/0/43/2/0,45/0/17/43/2/0/43/2/0,,,no,match
mjl-__mox,syft,23,23,23,23,67,67,yes,68,67,33/0/34/23/10/0/23/10/0,33/0/34/23/10/0/23/10/0,,,no,match
mjl-__mox,trivy,23,23,23,23,67,67,yes,68,67,28/0/39/23/5/0/23/5/0,28/0/39/23/5/0/23/5/0,,,no,match
mjl-__mox,cdxgen,23,23,23,23,67,67,yes,68,67,28/0/39/23/5/0/23/5/0,28/0/39/23/5/0/23/5/0,,,no,match
mjl-__mox,cyclonedx-gomod,23,23,23,23,67,67,yes,68,67,28/0/39/23/5/0/23/5/0,28/0/39/23/5/0/23/5/0,,,no,match
mmadfox__go-geojson2h3,syft,8,8,8,8,10,10,yes,11,10,10/0/0/8/2/0/8/2/0,10/0/0/8/2/0/8/2/0,,,no,match
mmadfox__go-geojson2h3,trivy,8,8,8,8,10,10,yes,11,10,8/0/2/8/0/0/8/0/0,8/0/2/8/0/0/8/0/0,,,no,match
mmadfox__go-geojson2h3,cdxgen,8,8,8,8,10,10,yes,11,10,8/0/2/8/0/0/8/0/0,8/0/2/8/0/0/8/0/0,,,no,match
mmadfox__go-geojson2h3,cyclonedx-gomod,8,8,8,8,10,10,yes,11,10,8/0/2/8/0/0/8/0/0,8/0/2/8/0/0/8/0/0,,,no,match
mmcdole__gofeed,syft,6,6,10,10,20,20,yes,21,20,11/0/9/6/5/0/10/1/0,11/0/9/6/5/0/10/1/0,,,no,match
mmcdole__gofeed,trivy,6,6,10,10,20,20,yes,21,20,10/0/10/6/4/0/10/0/0,10/0/10/6/4/0/10/0/0,,,no,match
mmcdole__gofeed,cdxgen,6,6,10,10,20,20,yes,21,20,6/0/14/6/0/0/6/0/4,6/0/14/6/0/0/6/0/4,,,no,match
mmcdole__gofeed,cyclonedx-gomod,6,6,10,10,20,20,yes,21,20,6/0/14/6/0/0/6/0/4,6/0/14/6/0/0/6/0/4,,,no,match
mochi-co__mqtt,syft,40,40,47,47,191,191,yes,192,191,60/0/131/40/20/0/47/13/0,60/0/131/40/20/0/47/13/0,,,no,match
mochi-co__mqtt,trivy,40,40,47,47,191,191,yes,192,191,47/0/144/40/7/0/47/0/0,47/0/144/40/7/0/47/0/0,,,no,match
mochi-co__mqtt,cdxgen,40,40,47,47,191,191,yes,192,191,40/0/151/40/0/0/40/0/7,40/0/151/40/0/0/40/0/7,,,no,match
mochi-co__mqtt,cyclonedx-gomod,40,40,47,47,191,191,yes,192,191,40/0/151/40/0/0/40/0/7,40/0/151/40/0/0/40/0/7,,,no,match
monaco-io__request,syft,1,1,1,1,6,6,yes,7,6,4/0/2/1/3/0/1/3/0,4/0/2/1/3/0/1/3/0,,,no,match
monaco-io__request,trivy,1,1,1,1,6,6,yes,7,6,6/0/0/1/5/0/1/5/0,6/0/0/1/5/0/1/5/0,,,no,match
monaco-io__request,cdxgen,1,1,1,1,6,6,yes,7,6,1/0/5/1/0/0/1/0/0,1/0/5/1/0/0/1/0/0,,,no,match
monaco-io__request,cyclonedx-gomod,1,1,1,1,6,6,yes,7,6,1/0/5/1/0/0/1/0/0,1/0/5/1/0/0/1/0/0,,,no,match
mongodb__mongo-go-driver,syft,8,8,9,9,123,123,yes,124,123,103/2/20/8/97/0/9/96/0,103/2/20/8/97/0/9/96/0,,,no,match
mongodb__mongo-go-driver,trivy,8,8,9,9,123,123,yes,124,123,88/0/35/8/80/0/9/79/0,88/0/35/8/80/0/9/79/0,,,no,match
mongodb__mongo-go-driver,cdxgen,8,8,9,9,123,123,yes,124,123,NA,NA,,,no,match
mongodb__mongo-go-driver,cyclonedx-gomod,8,8,9,9,123,123,yes,124,123,34/0/89/8/26/0/8/26/1,34/0/89/8/26/0/8/26/1,,,no,match
moov-io__ach,syft,31,31,31,31,194,194,yes,195,194,43/0/151/31/12/0/31/12/0,43/0/151/31/12/0/31/12/0,,,no,match
moov-io__ach,trivy,31,31,31,31,194,194,yes,195,194,32/0/162/31/1/0/31/1/0,32/0/162/31/1/0/31/1/0,,,no,match
moov-io__ach,cdxgen,31,31,31,31,194,194,yes,195,194,31/0/163/31/0/0/31/0/0,31/0/163/31/0/0/31/0/0,,,no,match
moov-io__ach,cyclonedx-gomod,31,31,31,31,194,194,yes,195,194,32/0/162/31/1/0/31/1/0,32/0/162/31/1/0/31/1/0,,,no,match
msoap__go-carpet,syft,7,7,7,7,16,16,yes,17,16,10/0/6/7/3/0/7/3/0,10/0/6/7/3/0/7/3/0,,,no,match
msoap__go-carpet,trivy,7,7,7,7,16,16,yes,17,16,7/0/9/7/0/0/7/0/0,7/0/9/7/0/0/7/0/0,,,no,match
msoap__go-carpet,cdxgen,7,7,7,7,16,16,yes,17,16,7/0/9/7/0/0/7/0/0,7/0/9/7/0/0/7/0/0,,,no,match
msoap__go-carpet,cyclonedx-gomod,7,7,7,7,16,16,yes,17,16,7/0/9/7/0/0/7/0/0,7/0/9/7/0/0/7/0/0,,,no,match
msoap__shell2http,syft,2,2,2,2,24,24,yes,25,24,9/0/15/2/7/0/2/7/0,9/0/15/2/7/0/2/7/0,,,no,match
msoap__shell2http,trivy,2,2,2,2,24,24,yes,25,24,24/0/0/2/22/0/2/22/0,24/0/0/2/22/0/2/22/0,,,no,match
msoap__shell2http,cdxgen,2,2,2,2,24,24,yes,25,24,2/0/22/2/0/0/2/0/0,2/0/22/2/0/0/2/0/0,,,no,match
msoap__shell2http,cyclonedx-gomod,2,2,2,2,24,24,yes,25,24,2/0/22/2/0/0/2/0/0,2/0/22/2/0/0/2/0/0,,,no,match
mszostok__version,syft,29,29,32,32,55,55,yes,56,55,39/28/16/29/38/0/32/35/0,39/28/16/29/38/0/32/35/0,,,no,match
mszostok__version,trivy,29,29,32,32,55,55,yes,56,55,39/28/16/29/38/0/32/35/0,39/28/16/29/38/0/32/35/0,,,no,match
mszostok__version,cdxgen,29,29,32,32,55,55,yes,56,55,35/25/20/29/31/0/32/28/0,35/25/20/29/31/0/32/28/0,,,no,match
mszostok__version,cyclonedx-gomod,29,29,32,32,55,55,yes,56,55,30/0/25/29/1/0/29/1/3,30/0/25/29/1/0/29/1/3,,,no,match
muir__libschema,syft,10,10,12,12,19,19,yes,20,19,17/0/2/10/7/0/12/5/0,17/0/2/10/7/0/12/5/0,,,no,match
muir__libschema,trivy,10,10,12,12,19,19,yes,20,19,13/0/6/10/3/0/12/1/0,13/0/6/10/3/0/12/1/0,,,no,match
muir__libschema,cdxgen,10,10,12,12,19,19,yes,20,19,10/0/9/10/0/0/10/0/2,10/0/9/10/0/0/10/0/2,,,no,match
muir__libschema,cyclonedx-gomod,10,10,12,12,19,19,yes,20,19,10/0/9/10/0/0/10/0/2,10/0/9/10/0/0/10/0/2,,,no,match
muir__nject,syft,2,2,6,6,8,8,yes,9,8,7/0/1/2/5/0/6/1/0,7/0/1/2/5/0/6/1/0,,,no,match
muir__nject,trivy,2,2,6,6,8,8,yes,9,8,6/0/2/2/4/0/6/0/0,6/0/2/2/4/0/6/0/0,,,no,match
muir__nject,cdxgen,2,2,6,6,8,8,yes,9,8,2/0/6/2/0/0/2/0/4,2/0/6/2/0/0/2/0/4,,,no,match
muir__nject,cyclonedx-gomod,2,2,6,6,8,8,yes,9,8,2/0/6/2/0/0/2/0/4,2/0/6/2/0/0/2/0/4,,,no,match
mum4k__termdash,syft,11,11,11,11,20,20,yes,21,20,11/0/9/11/0/0/11/0/0,11/0/9/11/0/0/11/0/0,,,no,match
mum4k__termdash,trivy,11,11,11,11,20,20,yes,21,20,11/0/9/11/0/0/11/0/0,11/0/9/11/0/0/11/0/0,,,no,match
mum4k__termdash,cdxgen,11,11,11,11,20,20,yes,21,20,11/0/9/11/0/0/11/0/0,11/0/9/11/0/0/11/0/0,,,no,match
mum4k__termdash,cyclonedx-gomod,11,11,11,11,20,20,yes,21,20,11/0/9/11/0/0/11/0/0,11/0/9/11/0/0/11/0/0,,,no,match
