repo,tool,all_n_tp,all_n_fp,all_n_fn,all_v_tp,all_v_fp,all_v_fn,imp_n_tp,imp_n_fp,imp_n_fn,imp_v_tp,imp_v_fp,imp_v_fn,impT_n_tp,impT_n_fp,impT_n_fn,impT_v_tp,impT_v_fp,impT_v_fn
steevin__neuron-cli,cyclonedx-gomod,73,0,45,73,0,45,69,4,0,69,4,0,69,4,0,69,4,0
stefanprodan__podinfo,syft,97,0,38,97,0,38,76,21,0,76,21,0,0,97,0,0,97,0
stefanprodan__podinfo,trivy,77,0,58,77,0,58,76,1,0,76,1,0,0,77,0,0,77,0
stefanprodan__podinfo,cdxgen,76,0,59,76,0,59,76,0,0,76,0,0,0,76,0,0,76,0
stefanprodan__podinfo,cyclonedx-gomod,77,0,58,77,0,58,76,1,0,76,1,0,0,77,0,0,77,0
stephenafamo__bob,syft,155,0,30,155,0,30,101,54,0,101,54,0,102,53,1,102,53,1
stephenafamo__bob,trivy,124,0,61,124,0,61,101,23,0,101,23,0,102,22,1,102,22,1
stephenafamo__bob,cdxgen,101,0,84,101,0,84,101,0,0,101,0,0,100,1,3,100,1,3
stephenafamo__bob,cyclonedx-gomod,117,0,68,117,0,68,101,16,0,101,16,0,100,17,3,100,17,3
stoewer__go-week,syft,8,0,1,8,0,1,1,7,0,1,7,0,6,2,0,6,2,0
stoewer__go-week,trivy,9,0,0,9,0,0,1,8,0,1,8,0,6,3,0,6,3,0
stoewer__go-week,cdxgen,1,0,8,1,0,8,1,0,0,1,0,0,1,0,5,1,0,5
stoewer__go-week,cyclonedx-gomod,1,0,8,1,0,8,1,0,0,1,0,0,1,0,5,1,0,5
stretchr__testify,syft,3,1,0,3,1,0,2,2,0,2,2,0,2,2,2,1,3,3
stretchr__testify,trivy,3,1,0,3,1,0,2,2,0,2,2,0,2,2,2,1,3,3
stretchr__testify,cdxgen,2,0,1,2,0,1,2,0,0,2,0,0,2,0,2,1,1,3
stretchr__testify,cyclonedx-gomod,2,0,1,2,0,1,2,0,0,2,0,0,2,0,2,1,1,3
stripe__stripe-go,syft,5,0,1,5,0,1,4,1,0,4,1,0,4,1,0,4,1,0
stripe__stripe-go,trivy,4,0,2,4,0,2,4,0,0,4,0,0,4,0,0,4,0,0
stripe__stripe-go,cdxgen,4,0,2,4,0,2,4,0,0,4,0,0,4,0,0,4,0,0
stripe__stripe-go,cyclonedx-gomod,4,0,2,4,0,2,4,0,0,4,0,0,4,0,0,4,0,0
structy__log,syft,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
structy__log,trivy,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
structy__log,cdxgen,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
structy__log,cyclonedx-gomod,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
subosito__gotenv,syft,6,0,4,6,0,4,1,5,0,1,5,0,5,1,0,5,1,0
subosito__gotenv,trivy,5,0,5,5,0,5,1,4,0,1,4,0,5,0,0,5,0,0
subosito__gotenv,cdxgen,1,0,9,1,0,9,1,0,0,1,0,0,1,0,4,1,0,4
subosito__gotenv,cyclonedx-gomod,1,0,9,1,0,9,1,0,0,1,0,0,1,0,4,1,0,4
sunary__sqlize,syft,46,0,294,46,0,294,36,10,0,36,10,0,36,10,0,36,10,0
sunary__sqlize,trivy,36,0,304,36,0,304,36,0,0,36,0,0,36,0,0,36,0,0
sunary__sqlize,cdxgen,36,0,304,36,0,304,36,0,0,36,0,0,36,0,0,36,0,0
sunary__sqlize,cyclonedx-gomod,36,0,304,36,0,304,36,0,0,36,0,0,36,0,0,36,0,0
suzuki-shunsuke__flute,syft,7,0,13,7,0,13,5,2,0,5,2,0,5,2,1,3,4,3
suzuki-shunsuke__flute,trivy,6,0,14,6,0,14,5,1,0,5,1,0,5,1,1,3,3,3
suzuki-shunsuke__flute,cdxgen,5,0,15,5,0,15,5,0,0,5,0,0,4,1,2,2,3,4
suzuki-shunsuke__flute,cyclonedx-gomod,5,0,15,5,0,15,5,0,0,5,0,0,4,1,2,2,3,4
switchupcb__copygen,syft,8,1,8,8,1,8,6,3,0,6,3,0,6,3,0,6,3,0
switchupcb__copygen,trivy,6,1,10,6,1,10,6,1,0,6,1,0,6,1,0,6,1,0
switchupcb__copygen,cdxgen,6,0,10,6,0,10,6,0,0,6,0,0,6,0,0,6,0,0
switchupcb__copygen,cyclonedx-gomod,6,0,10,6,0,10,6,0,0,6,0,0,6,0,0,6,0,0
swithek__sessionup,syft,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
swithek__sessionup,trivy,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
swithek__sessionup,cdxgen,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
swithek__sessionup,cyclonedx-gomod,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
syndtr__goleveldb,syft,20,0,15,20,0,15,10,10,0,10,10,0,8,12,2,1,19,9
syndtr__goleveldb,trivy,35,0,0,35,0,0,10,25,0,10,25,0,10,25,0,3,32,7
syndtr__goleveldb,cdxgen,10,0,25,10,0,25,10,0,0,10,0,0,8,2,2,1,9,9
syndtr__goleveldb,cyclonedx-gomod,10,0,25,10,0,25,10,0,0,10,0,0,8,2,2,1,9,9
syst3mctl__godoclive,syft,12,58,5,11,71,6,8,62,0,8,74,0,8,62,0,8,74,0
syst3mctl__godoclive,trivy,10,54,7,9,62,8,8,56,0,8,63,0,8,56,0,8,63,0
syst3mctl__godoclive,cdxgen,9,29,8,8,37,9,8,30,0,8,37,0,8,30,0,8,37,0
syst3mctl__godoclive,cyclonedx-gomod,9,0,8,9,0,8,8,1,0,8,1,0,8,1,0,8,1,0
szyhf__go-excel,syft,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
szyhf__go-excel,trivy,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
szyhf__go-excel,cdxgen,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
szyhf__go-excel,cyclonedx-gomod,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
tal-tech__go-zero,syft,149,16,73,149,29,73,120,45,0,120,58,0,125,40,0,125,53,0
tal-tech__go-zero,trivy,131,14,91,130,25,92,120,25,0,120,35,0,125,20,0,125,30,0
tal-tech__go-zero,cdxgen,122,12,100,121,22,101,120,14,0,120,23,0,120,14,5,120,23,5
tal-tech__go-zero,cyclonedx-gomod,123,0,99,123,0,99,119,4,1,119,4,1,119,4,6,119,4,6
tarent__loginsrv,syft,52,0,13,52,0,13,34,18,0,34,18,0,35,17,7,19,33,23
tarent__loginsrv,trivy,65,0,0,65,0,0,34,31,0,34,31,0,36,29,6,19,46,23
tarent__loginsrv,cdxgen,34,0,31,34,0,31,34,0,0,34,0,0,26,8,16,14,20,28
tarent__loginsrv,cyclonedx-gomod,34,0,31,34,0,31,34,0,0,34,0,0,26,8,16,14,20,28
tarmac-project__tarmac,syft,145,12,186,145,17,186,114,43,0,114,48,0,115,42,0,102,60,13
tarmac-project__tarmac,trivy,117,12,214,117,16,214,114,15,0,114,19,0,115,14,0,102,31,13
tarmac-project__tarmac,cdxgen,114,3,217,114,6,217,114,3,0,114,6,0,113,4,2,101,19,14
tarmac-project__tarmac,cyclonedx-gomod,115,0,216,115,0,216,114,1,0,114,1,0,113,2,2,101,14,14
taskctl__taskctl,syft,34,0,5,34,0,5,24,10,0,24,10,0,20,14,6,0,34,26
taskctl__taskctl,trivy,24,0,15,24,0,15,24,0,0,24,0,0,20,4,6,0,24,26
taskctl__taskctl,cdxgen,24,0,15,24,0,15,24,0,0,24,0,0,20,4,6,0,24,26
taskctl__taskctl,cyclonedx-gomod,24,0,15,24,0,15,24,0,0,24,0,0,20,4,6,0,24,26
tdewolff__minify,syft,14,0,0,14,1,0,8,6,0,8,7,0,9,5,0,8,7,1
tdewolff__minify,trivy,9,1,5,9,3,5,8,2,0,8,4,0,9,1,0,8,4,1
tdewolff__minify,cdxgen,9,1,5,9,2,5,8,2,0,8,3,0,9,1,0,8,3,1
tdewolff__minify,cyclonedx-gomod,8,0,6,8,0,6,8,0,0,8,0,0,8,0,1,7,1,2
tealeg__xlsx,syft,13,0,6,13,0,6,10,3,0,10,3,0,11,2,0,11,2,0
tealeg__xlsx,trivy,13,0,6,13,0,6,10,3,0,10,3,0,11,2,0,11,2,0
tealeg__xlsx,cdxgen,10,0,9,10,0,9,10,0,0,10,0,0,10,0,1,10,0,1
tealeg__xlsx,cyclonedx-gomod,10,0,9,10,0,9,10,0,0,10,0,0,10,0,1,10,0,1
temporalio__sdk-go,syft,46,138,23,44,179,25,23,161,0,23,200,0,24,160,0,24,199,0
temporalio__sdk-go,trivy,43,104,26,34,143,35,23,124,0,23,154,0,24,123,0,24,153,0
temporalio__sdk-go,cdxgen,39,83,30,32,115,37,23,99,0,23,124,0,23,99,1,23,124,1
temporalio__sdk-go,cyclonedx-gomod,22,0,47,22,0,47,22,0,1,22,0,1,22,0,2,22,0,2
tendermint__tendermint,syft,284,0,408,284,0,408,65,219,0,65,219,0,72,212,6,47,237,31
tendermint__tendermint,trivy,258,0,434,258,0,434,65,193,0,65,193,0,72,186,6,47,211,31
tendermint__tendermint,cdxgen,65,0,627,65,0,627,65,0,0,65,0,0,54,11,24,35,30,43
tendermint__tendermint,cyclonedx-gomod,242,0,450,242,0,450,64,178,1,64,178,1,59,183,19,36,206,42
testcontainers__testcontainers-go,syft,75,555,4,69,722,10,43,587,0,43,748,0,44,586,0,42,749,2
testcontainers__testcontainers-go,trivy,70,462,9,62,587,17,43,489,0,43,606,0,44,488,0,42,607,2
testcontainers__testcontainers-go,cdxgen,57,96,22,49,124,30,43,110,0,43,130,0,43,110,1,41,132,3
testcontainers__testcontainers-go,cyclonedx-gomod,50,0,29,50,0,29,43,7,0,43,7,0,43,7,1,41,9,3
tg123__go-htpasswd,syft,7,0,5,7,0,5,2,5,0,2,5,0,6,1,0,6,1,0
tg123__go-htpasswd,trivy,6,0,6,6,0,6,2,4,0,2,4,0,6,0,0,6,0,0
tg123__go-htpasswd,cdxgen,2,0,10,2,0,10,2,0,0,2,0,0,2,0,4,2,0,4
tg123__go-htpasswd,cyclonedx-gomod,2,0,10,2,0,10,2,0,0,2,0,0,2,0,4,2,0,4
the4thamigo-uk__conflate,syft,11,0,0,11,0,0,7,4,0,7,4,0,0,11,0,0,11,0
the4thamigo-uk__conflate,trivy,11,0,0,11,0,0,7,4,0,7,4,0,0,11,0,0,11,0
the4thamigo-uk__conflate,cdxgen,7,0,4,7,0,4,7,0,0,7,0,0,0,7,0,0,7,0
the4thamigo-uk__conflate,cyclonedx-gomod,7,0,4,7,0,4,7,0,0,7,0,0,0,7,0,0,7,0
theckman__yacspin,syft,7,0,1,7,0,1,6,1,0,6,1,0,7,0,0,7,0,0
theckman__yacspin,trivy,7,0,1,7,0,1,6,1,0,6,1,0,7,0,0,7,0,0
theckman__yacspin,cdxgen,6,0,2,6,0,2,6,0,0,6,0,0,6,0,1,6,0,1
theckman__yacspin,cyclonedx-gomod,6,0,2,6,0,2,6,0,0,6,0,0,6,0,1,6,0,1
therecipe__qt,syft,7,15,5,7,17,5,4,18,2,4,20,2,7,15,2,7,17,2
therecipe__qt,trivy,7,16,5,7,18,5,4,19,2,4,21,2,7,16,2,7,18,2
therecipe__qt,cdxgen,12,8,0,12,8,0,6,14,0,6,14,0,9,11,0,9,11,0
therecipe__qt,cyclonedx-gomod,NA
thoas__picfit,syft,110,0,269,110,0,269,81,29,0,81,29,0,81,29,0,81,29,0
thoas__picfit,trivy,97,0,282,97,0,282,81,16,0,81,16,0,81,16,0,81,16,0
thoas__picfit,cdxgen,81,0,298,81,0,298,81,0,0,81,0,0,81,0,0,81,0,0
thoas__picfit,cyclonedx-gomod,92,0,287,92,0,287,81,11,0,81,11,0,81,11,0,81,11,0
tickstem__cron,syft,16,0,1,16,0,1,6,10,0,6,10,0,10,6,0,10,6,0
tickstem__cron,trivy,10,0,7,10,0,7,6,4,0,6,4,0,10,0,0,10,0,0
tickstem__cron,cdxgen,6,0,11,6,0,11,6,0,0,6,0,0,6,0,4,6,0,4
tickstem__cron,cyclonedx-gomod,6,0,11,6,0,11,6,0,0,6,0,0,6,0,4,6,0,4
tidwall__buntdb,syft,9,0,0,9,0,0,7,2,0,7,2,0,9,0,0,9,0,0
tidwall__buntdb,trivy,9,0,0,9,0,0,7,2,0,7,2,0,9,0,0,9,0,0
tidwall__buntdb,cdxgen,7,0,2,7,0,2,7,0,0,7,0,0,7,0,2,7,0,2
tidwall__buntdb,cyclonedx-gomod,7,0,2,7,0,2,7,0,0,7,0,0,7,0,2,7,0,2
tidwall__gjson,syft,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0
tidwall__gjson,trivy,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0
tidwall__gjson,cdxgen,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0
tidwall__gjson,cyclonedx-gomod,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0
tidwall__sjson,syft,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
tidwall__sjson,trivy,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
tidwall__sjson,cdxgen,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
tidwall__sjson,cyclonedx-gomod,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
tidwall__tile38,syft,150,0,164,150,0,164,117,33,0,117,33,0,119,31,0,119,31,0
tidwall__tile38,trivy,120,0,194,120,0,194,117,3,0,117,3,0,119,1,0,119,1,0
tidwall__tile38,cdxgen,117,0,197,117,0,197,117,0,0,117,0,0,117,0,2,117,0,2
tidwall__tile38,cyclonedx-gomod,118,0,196,118,0,196,117,1,0,117,1,0,117,1,2,117,1,2
tiendc__go-csvlib,syft,9,0,1,9,0,1,4,5,0,4,5,0,8,1,0,8,1,0
tiendc__go-csvlib,trivy,8,0,2,8,0,2,4,4,0,4,4,0,8,0,0,8,0,0
tiendc__go-csvlib,cdxgen,4,0,6,4,0,6,4,0,0,4,0,0,4,0,4,4,0,4
tiendc__go-csvlib,cyclonedx-gomod,4,0,6,4,0,6,4,0,0,4,0,0,4,0,4,4,0,4
tiendc__go-validator,syft,11,0,1,11,0,1,6,5,0,6,5,0,10,1,0,10,1,0
tiendc__go-validator,trivy,10,0,2,10,0,2,6,4,0,6,4,0,10,0,0,10,0,0
tiendc__go-validator,cdxgen,6,0,6,6,0,6,6,0,0,6,0,0,6,0,4,6,0,4
tiendc__go-validator,cyclonedx-gomod,6,0,6,6,0,6,6,0,0,6,0,0,6,0,4,6,0,4
tiendc__gofn,syft,6,0,1,6,0,1,1,5,0,1,5,0,5,1,0,5,1,0
tiendc__gofn,trivy,5,0,2,5,0,2,1,4,0,1,4,0,5,0,0,5,0,0
tiendc__gofn,cdxgen,1,0,6,1,0,6,1,0,0,1,0,0,1,0,4,1,0,4
tiendc__gofn,cyclonedx-gomod,1,0,6,1,0,6,1,0,0,1,0,0,1,0,4,1,0,4
timdp__lwc,syft,3,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,3,0
timdp__lwc,trivy,3,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,3,0
timdp__lwc,cdxgen,3,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,3,0
timdp__lwc,cyclonedx-gomod,3,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,3,0
timothyye__godns,syft,49,0,17,49,0,17,33,16,0,33,16,0,33,16,0,33,16,0
timothyye__godns,trivy,39,0,27,39,0,27,33,6,0,33,6,0,33,6,0,33,6,0
timothyye__godns,cdxgen,39,0,27,39,0,27,33,6,0,33,6,0,33,6,0,33,6,0
timothyye__godns,cyclonedx-gomod,37,0,29,37,0,29,33,4,0,33,4,0,33,4,0,33,4,0
timsolov__rest-query-parser,syft,9,0,2,9,0,2,1,8,0,1,8,0,7,2,0,7,2,0
timsolov__rest-query-parser,trivy,11,0,0,11,0,0,1,10,0,1,10,0,7,4,0,7,4,0
timsolov__rest-query-parser,cdxgen,1,0,10,1,0,10,1,0,0,1,0,0,1,0,6,1,0,6
timsolov__rest-query-parser,cyclonedx-gomod,1,0,10,1,0,10,1,0,0,1,0,0,1,0,6,1,0,6
tinygo-org__tinygo,syft,51,14,38,51,15,38,16,49,0,16,50,0,18,47,0,14,52,4
tinygo-org__tinygo,trivy,44,12,45,44,13,45,16,40,0,16,41,0,18,38,0,14,43,4
tinygo-org__tinygo,cdxgen,44,7,45,44,8,45,16,35,0,16,36,0,18,33,0,14,38,4
tinygo-org__tinygo,cyclonedx-gomod,41,0,48,41,0,48,16,25,0,16,25,0,16,25,2,12,29,6
tj__mmake,syft,11,0,33,11,0,33,6,5,0,6,5,0,6,5,0,6,5,0
tj__mmake,trivy,44,0,0,44,0,0,6,38,0,6,38,0,6,38,0,6,38,0
tj__mmake,cdxgen,6,0,38,6,0,38,6,0,0,6,0,0,6,0,0,6,0,0
tj__mmake,cyclonedx-gomod,6,0,38,6,0,38,6,0,0,6,0,0,6,0,0,6,0,0
tkrop__go-testing,syft,18,0,7,18,0,7,10,8,0,10,8,0,12,6,0,12,6,0
tkrop__go-testing,trivy,13,0,12,13,0,12,10,3,0,10,3,0,12,1,0,12,1,0
tkrop__go-testing,cdxgen,10,0,15,10,0,15,10,0,0,10,0,0,10,0,2,10,0,2
tkrop__go-testing,cyclonedx-gomod,10,0,15,10,0,15,10,0,0,10,0,0,10,0,2,10,0,2
tmc__langchaingo,syft,358,79,525,357,98,526,246,191,0,246,209,0,280,157,0,280,175,0
tmc__langchaingo,trivy,293,79,590,292,84,591,246,126,0,246,130,0,280,92,0,280,96,0
tmc__langchaingo,cdxgen,248,1,635,248,5,635,246,3,0,246,7,0,246,3,34,246,7,34
tmc__langchaingo,cyclonedx-gomod,244,0,639,244,0,639,239,5,7,239,5,7,239,5,41,239,5,41
tockins__realize,syft,23,0,4,23,0,4,19,4,0,19,4,0,0,23,0,0,23,0
tockins__realize,trivy,27,1,0,27,1,0,19,9,0,19,9,0,0,28,0,0,28,0
tockins__realize,cdxgen,19,0,8,19,0,8,19,0,0,19,0,0,0,19,0,0,19,0
tockins__realize,cyclonedx-gomod,NA
tomarrell__wrapcheck,syft,30,0,90,30,0,90,19,11,0,19,11,0,22,8,0,22,8,0
tomarrell__wrapcheck,trivy,24,0,96,24,0,96,19,5,0,19,5,0,22,2,0,22,2,0
tomarrell__wrapcheck,cdxgen,19,0,101,19,0,101,19,0,0,19,0,0,19,0,3,19,0,3
tomarrell__wrapcheck,cyclonedx-gomod,19,0,101,19,0,101,17,2,2,17,2,2,17,2,5,17,2,5
tomlazar__table,syft,11,0,1,11,0,1,6,5,0,6,5,0,10,1,0,7,4,3
tomlazar__table,trivy,12,0,0,12,0,0,6,6,0,6,6,0,10,2,0,7,5,3
tomlazar__table,cdxgen,6,0,6,6,0,6,6,0,0,6,0,0,6,0,4,5,1,5
tomlazar__table,cyclonedx-gomod,6,0,6,6,0,6,6,0,0,6,0,0,6,0,4,5,1,5
tomodian__release,syft,24,0,5,24,0,5,14,10,0,14,10,0,18,6,0,18,6,0
tomodian__release,trivy,21,0,8,21,0,8,14,7,0,14,7,0,18,3,0,18,3,0
tomodian__release,cdxgen,14,0,15,14,0,15,14,0,0,14,0,0,14,0,4,14,0,4
tomodian__release,cyclonedx-gomod,15,0,14,15,0,14,14,1,0,14,1,0,14,1,4,14,1,4
tomwright__dasel,syft,50,0,15,50,0,15,33,17,0,33,17,0,33,17,0,33,17,0
tomwright__dasel,trivy,39,0,26,39,0,26,33,6,0,33,6,0,33,6,0,33,6,0
tomwright__dasel,cdxgen,33,0,32,33,0,32,33,0,0,33,0,0,33,0,0,33,0,0
tomwright__dasel,cyclonedx-gomod,37,0,28,37,0,28,32,5,1,32,5,1,32,5,1,32,5,1
tricksterproxy__trickster,syft,298,10,241,296,12,243,56,252,0,56,252,0,64,244,0,64,244,0
tricksterproxy__trickster,trivy,262,10,277,260,12,279,56,216,0,56,216,0,64,208,0,64,208,0
tricksterproxy__trickster,cdxgen,60,0,479,60,0,479,56,4,0,56,4,0,60,0,4,60,0,4
tricksterproxy__trickster,cyclonedx-gomod,248,0,291,248,0,291,55,193,1,55,193,1,56,192,8,56,192,8
trpc-group__trpc-go,syft,47,3,16,46,10,17,33,17,0,33,23,0,38,12,1,38,18,1
trpc-group__trpc-go,trivy,39,4,24,38,9,25,33,10,0,33,14,0,38,5,1,38,9,1
trpc-group__trpc-go,cdxgen,34,0,29,33,4,30,33,1,0,33,4,0,33,1,6,33,4,6
trpc-group__trpc-go,cyclonedx-gomod,33,0,30,33,0,30,33,0,0,33,0,0,33,0,6,33,0,6
truemail-rb__truemail-go,syft,16,0,6,16,0,6,12,4,0,12,4,0,12,4,0,12,4,0
truemail-rb__truemail-go,trivy,15,0,7,15,0,7,12,3,0,12,3,0,12,3,0,12,3,0
truemail-rb__truemail-go,cdxgen,12,0,10,12,0,10,12,0,0,12,0,0,12,0,0,12,0,0
truemail-rb__truemail-go,cyclonedx-gomod,15,0,7,15,0,7,12,3,0,12,3,0,12,3,0,12,3,0
tsenart__vegeta,syft,47,0,169,47,0,169,20,27,0,20,27,0,31,16,0,31,16,0
tsenart__vegeta,trivy,36,0,180,36,0,180,20,16,0,20,16,0,31,5,0,31,5,0
tsenart__vegeta,cdxgen,20,0,196,20,0,196,20,0,0,20,0,0,20,0,11,20,0,11
tsenart__vegeta,cyclonedx-gomod,20,0,196,20,0,196,20,0,0,20,0,0,20,0,11,20,0,11
tucnak__telebot,syft,34,0,152,34,0,152,20,14,0,20,14,0,23,11,0,23,11,0
tucnak__telebot,trivy,186,0,0,186,0,0,20,166,0,20,166,0,23,163,0,23,163,0
tucnak__telebot,cdxgen,20,0,166,20,0,166,20,0,0,20,0,0,20,0,3,20,0,3
tucnak__telebot,cyclonedx-gomod,21,0,165,21,0,165,19,2,1,19,2,1,19,2,4,19,2,4
twharmon__gosql,syft,3,0,0,3,0,0,1,2,0,1,2,0,3,0,0,2,1,1
twharmon__gosql,trivy,3,0,0,3,0,0,1,2,0,1,2,0,3,0,0,2,1,1
twharmon__gosql,cdxgen,1,0,2,1,0,2,1,0,0,1,0,0,1,0,2,0,1,3
twharmon__gosql,cyclonedx-gomod,1,0,2,1,0,2,1,0,0,1,0,0,1,0,2,0,1,3
uadmin__uadmin,syft,33,0,14,33,0,14,27,6,0,27,6,0,26,7,0,26,7,0
uadmin__uadmin,trivy,28,0,19,28,0,19,27,1,0,27,1,0,26,2,0,26,2,0
uadmin__uadmin,cdxgen,27,0,20,27,0,20,27,0,0,27,0,0,26,1,0,26,1,0
uadmin__uadmin,cyclonedx-gomod,28,0,19,28,0,19,27,1,0,27,1,0,26,2,0,26,2,0
uber-go__cadence-client,syft,73,30,74,72,37,75,48,55,0,48,61,0,49,54,1,25,84,25
uber-go__cadence-client,trivy,64,31,83,63,38,84,48,47,0,48,53,0,49,46,1,25,76,25
uber-go__cadence-client,cdxgen,60,30,87,55,37,92,48,42,0,48,44,0,46,44,4,24,68,26
uber-go__cadence-client,cyclonedx-gomod,54,0,93,54,0,93,47,7,1,47,7,1,44,10,6,23,31,27
uber-go__dig,syft,5,0,1,5,0,1,4,1,0,4,1,0,4,1,0,4,1,0
uber-go__dig,trivy,4,0,2,4,0,2,4,0,0,4,0,0,4,0,0,4,0,0
uber-go__dig,cdxgen,4,0,2,4,0,2,4,0,0,4,0,0,4,0,0,4,0,0
uber-go__dig,cyclonedx-gomod,1,0,5,1,0,5,1,0,3,1,0,3,1,0,3,1,0,3
uber-go__fx,syft,13,6,2,12,9,3,4,15,0,4,17,0,9,10,0,9,12,0
uber-go__fx,trivy,10,5,5,9,7,6,4,11,0,4,12,0,9,6,0,9,7,0
uber-go__fx,cdxgen,5,2,10,4,3,11,4,3,0,4,3,0,4,3,5,4,3,5
uber-go__fx,cyclonedx-gomod,4,0,11,4,0,11,4,0,0,4,0,0,4,0,5,4,0,5
uber-go__mock,syft,10,5,4,10,5,4,4,11,0,4,11,0,8,7,0,8,7,0
uber-go__mock,trivy,8,5,6,8,5,6,4,9,0,4,9,0,8,5,0,8,5,0
uber-go__mock,cdxgen,4,1,10,4,1,10,4,1,0,4,1,0,4,1,4,4,1,4
uber-go__mock,cyclonedx-gomod,4,0,10,4,0,10,4,0,0,4,0,0,4,0,4,4,0,4
uber-go__zap,syft,10,23,2,10,28,2,1,32,0,1,37,0,7,26,0,7,31,0
uber-go__zap,trivy,10,24,2,8,28,4,1,33,0,1,35,0,7,27,0,7,29,0
uber-go__zap,cdxgen,1,6,11,1,6,11,1,6,0,1,6,0,1,6,6,1,6,6
uber-go__zap,cyclonedx-gomod,1,0,11,1,0,11,1,0,0,1,0,0,1,0,6,1,0,6
udhos__jazigo,syft,17,0,7,17,0,7,8,9,0,8,9,0,8,9,0,8,9,0
udhos__jazigo,trivy,10,0,14,10,0,14,8,2,0,8,2,0,8,2,0,8,2,0
udhos__jazigo,cdxgen,8,0,16,8,0,16,8,0,0,8,0,0,8,0,0,8,0,0
udhos__jazigo,cyclonedx-gomod,9,0,15,9,0,15,8,1,0,8,1,0,8,1,0,8,1,0
ulule__limiter,syft,42,0,8,42,0,8,27,15,0,27,15,0,26,16,0,12,30,14
ulule__limiter,trivy,38,0,12,38,0,12,27,11,0,27,11,0,26,12,0,12,26,14
ulule__limiter,cdxgen,27,0,23,27,0,23,27,0,0,27,0,0,26,1,0,12,15,14
ulule__limiter,cyclonedx-gomod,36,0,14,36,0,14,27,9,0,27,9,0,26,10,0,12,24,14
ungerik__go3d,syft,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
ungerik__go3d,trivy,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
ungerik__go3d,cdxgen,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
ungerik__go3d,cyclonedx-gomod,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
unidoc__unioffice,syft,33,0,13,33,0,13,28,5,0,28,5,0,28,5,0,28,5,0
unidoc__unioffice,trivy,28,0,18,28,0,18,28,0,0,28,0,0,28,0,0,28,0,0
unidoc__unioffice,cdxgen,28,0,18,28,0,18,28,0,0,28,0,0,28,0,0,28,0,0
unidoc__unioffice,cyclonedx-gomod,28,0,18,28,0,18,28,0,0,28,0,0,28,0,0,28,0,0
unionj-cloud__go-doudou,syft,327,5,429,327,30,429,259,73,0,259,98,0,257,75,0,253,104,4
unionj-cloud__go-doudou,trivy,280,4,476,280,27,476,259,25,0,259,48,0,257,27,0,253,54,4
unionj-cloud__go-doudou,cdxgen,280,3,476,280,26,476,259,24,0,259,47,0,257,26,0,253,53,4
unionj-cloud__go-doudou,cyclonedx-gomod,270,0,486,270,0,486,259,11,0,259,11,0,250,20,7,237,33,20
uniqush__uniqush-push,syft,21,0,3,21,0,3,6,15,0,6,15,0,6,15,0,6,15,0
uniqush__uniqush-push,trivy,24,0,0,24,0,0,6,18,0,6,18,0,6,18,0,6,18,0
uniqush__uniqush-push,cdxgen,6,0,18,6,0,18,6,0,0,6,0,0,6,0,0,6,0,0
uniqush__uniqush-push,cyclonedx-gomod,6,0,18,6,0,18,6,0,0,6,0,0,6,0,0,6,0,0
unit-io__unitdb,syft,14,0,37,14,0,37,13,1,0,13,1,0,13,1,0,13,1,0
unit-io__unitdb,trivy,51,0,0,51,0,0,13,38,0,13,38,0,13,38,0,13,38,0
unit-io__unitdb,cdxgen,13,0,38,13,0,38,13,0,0,13,0,0,13,0,0,13,0,0
