repo,tool,n_all_tp,n_all_fp,n_all_fn,n_imp_tp,n_imp_fp,n_imp_fn,n_impT_tp,n_impT_fp,n_impT_fn,v_all_tp,v_all_fp,v_all_fn,v_imp_tp,v_imp_fp,v_imp_fn,v_impT_tp,v_impT_fp,v_impT_fn,fp_test,fp_otherOS,fp_direct_unused,fp_indirect_unused,fp_gosum_only,fp_sibling
RibbonFilter__ribbonGo,cyclonedx-gomod,3,0,1,2,1,0,2,1,0,3,0,1,2,1,0,2,1,0,0,0,0,1,0,0
blind-oracle__psql-streamer,syft,58,0,67,33,25,0,36,22,0,58,0,67,33,25,0,36,22,0,3,0,0,2,15,5
blind-oracle__psql-streamer,trivy,125,0,0,33,92,0,36,89,0,125,0,0,33,92,0,36,89,0,3,0,0,2,82,5
blind-oracle__psql-streamer,cdxgen,33,0,92,33,0,0,33,0,3,33,0,92,33,0,0,33,0,3,0,0,0,0,0,0
blind-oracle__psql-streamer,cyclonedx-gomod,33,0,92,33,0,0,33,0,3,33,0,92,33,0,0,33,0,3,0,0,0,0,0,0
maguro__pbf,syft,28,0,10,14,14,0,18,10,0,28,0,10,14,14,0,18,10,0,4,1,0,3,6,0
maguro__pbf,trivy,22,0,16,14,8,0,18,4,0,22,0,16,14,8,0,18,4,0,4,1,0,3,0,0
maguro__pbf,cdxgen,14,0,24,14,0,0,14,0,4,14,0,24,14,0,0,14,0,4,0,0,0,0,0,0
maguro__pbf,cyclonedx-gomod,15,0,23,14,1,0,14,1,4,15,0,23,14,1,0,14,1,4,0,1,0,0,0,0
s0rg__fantasyname,syft,1,0,3,1,0,0,1,0,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0
s0rg__fantasyname,trivy,1,0,3,1,0,0,1,0,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0
s0rg__fantasyname,cdxgen,1,0,3,1,0,0,1,0,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0
s0rg__fantasyname,cyclonedx-gomod,1,0,3,1,0,0,1,0,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0
minio__minio-go,syft,250,2,155,18,234,0,18,234,0,250,2,155,18,234,0,18,234,0,0,0,0,207,25,2
minio__minio-go,trivy,225,4,180,18,211,0,18,211,0,225,4,180,18,211,0,18,211,0,0,0,0,207,0,4
minio__minio-go,cdxgen,20,2,385,18,4,0,18,4,0,20,2,385,18,4,0,18,4,0,0,0,0,2,0,2
minio__minio-go,cyclonedx-gomod,225,0,180,18,207,0,18,207,0,225,0,180,18,207,0,18,207,0,0,0,0,207,0,0
hyperboloide__lk,syft,8,0,2,3,5,0,7,1,0,8,0,2,3,5,0,7,1,0,4,0,0,0,1,0
hyperboloide__lk,trivy,7,0,3,3,4,0,7,0,0,7,0,3,3,4,0,7,0,0,4,0,0,0,0,0
hyperboloide__lk,cdxgen,3,0,7,3,0,0,3,0,4,3,0,7,3,0,0,3,0,4,0,0,0,0,0,0
hyperboloide__lk,cyclonedx-gomod,3,0,7,3,0,0,3,0,4,3,0,7,3,0,0,3,0,4,0,0,0,0,0,0
shomali11__xredis,syft,6,0,0,2,4,0,6,0,0,6,0,0,2,4,0,6,0,0,4,0,0,0,0,0
shomali11__xredis,trivy,6,0,0,2,4,0,6,0,0,6,0,0,2,4,0,6,0,0,4,0,0,0,0,0
shomali11__xredis,cdxgen,2,0,4,2,0,0,2,0,4,2,0,4,2,0,0,2,0,4,0,0,0,0,0,0
shomali11__xredis,cyclonedx-gomod,2,0,4,2,0,0,2,0,4,2,0,4,2,0,0,2,0,4,0,0,0,0,0,0
bobg__basexx,syft,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
bobg__basexx,trivy,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
bobg__basexx,cdxgen,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
bobg__basexx,cyclonedx-gomod,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
heetch__confita,syft,75,0,56,34,41,0,38,37,0,75,0,56,34,41,0,38,37,0,4,0,0,23,14,0
heetch__confita,trivy,61,0,70,34,27,0,38,23,0,61,0,70,34,27,0,38,23,0,4,0,0,23,0,0
heetch__confita,cdxgen,34,0,97,34,0,0,34,0,4,34,0,97,34,0,0,34,0,4,0,0,0,0,0,0
heetch__confita,cyclonedx-gomod,35,0,96,34,1,0,34,1,4,35,0,96,34,1,0,34,1,4,0,0,0,1,0,0
nkmr-jp__zl,syft,12,15,5,7,20,0,10,17,0,12,21,5,7,26,0,10,23,0,3,0,0,0,2,15
nkmr-jp__zl,trivy,10,11,7,7,14,0,10,11,0,10,15,7,7,18,0,10,15,0,3,0,0,0,0,11
nkmr-jp__zl,cdxgen,7,9,10,7,9,0,7,9,3,7,13,10,7,13,0,7,13,3,0,0,0,0,0,9
nkmr-jp__zl,cyclonedx-gomod,7,0,10,7,0,0,7,0,3,7,0,10,7,0,0,7,0,3,0,0,0,0,0,0
EchoVault__EchoVault,syft,40,0,56,30,10,0,31,9,0,40,0,56,30,10,0,31,9,0,1,0,0,0,9,0
EchoVault__EchoVault,trivy,31,0,65,30,1,0,31,0,0,31,0,65,30,1,0,31,0,0,1,0,0,0,0,0
EchoVault__EchoVault,cdxgen,30,0,66,30,0,0,30,0,1,30,0,66,30,0,0,30,0,1,0,0,0,0,0,0
EchoVault__EchoVault,cyclonedx-gomod,30,0,66,30,0,0,30,0,1,30,0,66,30,0,0,30,0,1,0,0,0,0,0,0
mmadfox__go-geojson2h3,syft,10,0,0,8,2,0,8,2,0,10,0,0,8,2,0,8,2,0,0,0,0,0,2,0
mmadfox__go-geojson2h3,trivy,8,0,2,8,0,0,8,0,0,8,0,2,8,0,0,8,0,0,0,0,0,0,0,0
mmadfox__go-geojson2h3,cdxgen,8,0,2,8,0,0,8,0,0,8,0,2,8,0,0,8,0,0,0,0,0,0,0,0
mmadfox__go-geojson2h3,cyclonedx-gomod,8,0,2,8,0,0,8,0,0,8,0,2,8,0,0,8,0,0,0,0,0,0,0,0
subosito__gotenv,syft,6,0,4,1,5,0,5,1,0,6,0,4,1,5,0,5,1,0,4,0,0,0,1,0
subosito__gotenv,trivy,5,0,5,1,4,0,5,0,0,5,0,5,1,4,0,5,0,0,4,0,0,0,0,0
subosito__gotenv,cdxgen,1,0,9,1,0,0,1,0,4,1,0,9,1,0,0,1,0,4,0,0,0,0,0,0
subosito__gotenv,cyclonedx-gomod,1,0,9,1,0,0,1,0,4,1,0,9,1,0,0,1,0,4,0,0,0,0,0,0
containers__podman-tui,syft,177,0,307,128,49,0,135,42,0,177,0,307,128,49,0,135,42,0,7,3,0,5,34,0
containers__podman-tui,trivy,143,0,341,128,15,0,135,8,0,143,0,341,128,15,0,135,8,0,7,3,0,5,0,0
containers__podman-tui,cdxgen,143,0,341,128,15,0,135,8,0,143,0,341,128,15,0,135,8,0,7,3,0,5,0,0
containers__podman-tui,cyclonedx-gomod,133,0,351,127,6,1,127,6,8,133,0,351,127,6,1,127,6,8,0,3,0,3,0,0
uber-go__cadence-client,syft,73,30,74,48,55,0,52,51,0,72,37,75,48,61,0,52,57,0,4,0,0,7,14,30
uber-go__cadence-client,trivy,64,31,83,48,47,0,52,43,0,63,38,84,48,53,0,52,49,0,4,0,0,7,5,31
uber-go__cadence-client,cdxgen,60,30,87,48,42,0,49,41,3,55,37,92,48,44,0,49,43,3,1,0,0,6,5,30
uber-go__cadence-client,cyclonedx-gomod,54,0,93,47,7,1,47,7,5,54,0,93,47,7,1,47,7,5,0,0,0,7,0,0
sdcoffey__techan,syft,6,0,1,5,1,0,5,1,0,6,0,1,5,1,0,5,1,0,0,0,0,0,1,0
sdcoffey__techan,trivy,5,0,2,5,0,0,5,0,0,5,0,2,5,0,0,5,0,0,0,0,0,0,0,0
sdcoffey__techan,cdxgen,5,0,2,5,0,0,5,0,0,5,0,2,5,0,0,5,0,0,0,0,0,0,0,0
sdcoffey__techan,cyclonedx-gomod,5,0,2,5,0,0,5,0,0,5,0,2,5,0,0,5,0,0,0,0,0,0,0,0
doganarif__govisual,syft,2,59,10,1,60,0,1,60,0,1,67,11,1,67,0,1,67,0,0,0,0,0,0,60
doganarif__govisual,trivy,2,43,10,1,44,0,1,44,0,1,47,11,1,47,0,1,47,0,0,0,0,0,0,44
doganarif__govisual,cdxgen,2,40,10,1,41,0,1,41,0,1,44,11,1,44,0,1,44,0,0,0,0,0,0,41
doganarif__govisual,cyclonedx-gomod,1,0,11,1,0,0,1,0,0,1,0,11,1,0,0,1,0,0,0,0,0,0,0,0
zitryss__go-sample,syft,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0
zitryss__go-sample,trivy,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0
zitryss__go-sample,cdxgen,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0
zitryss__go-sample,cyclonedx-gomod,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0
zendev-sh__goai,syft,7,17,2,2,22,0,3,21,0,7,18,2,2,23,0,3,22,0,1,0,0,0,4,17
zendev-sh__goai,trivy,3,17,6,2,18,0,3,17,0,3,17,6,2,18,0,3,17,0,1,0,0,0,0,17
zendev-sh__goai,cdxgen,2,13,7,2,13,0,2,13,1,2,13,7,2,13,0,2,13,1,0,0,0,0,0,13
zendev-sh__goai,cyclonedx-gomod,2,0,7,2,0,0,2,0,1,2,0,7,2,0,0,2,0,1,0,0,0,0,0,0
edwingeng__wuid,syft,38,0,8,21,17,0,21,17,0,38,0,8,21,17,0,21,17,0,0,0,0,2,15,0
edwingeng__wuid,trivy,23,0,23,21,2,0,21,2,0,23,0,23,21,2,0,21,2,0,0,0,0,2,0,0
edwingeng__wuid,cdxgen,21,0,25,21,0,0,21,0,0,21,0,25,21,0,0,21,0,0,0,0,0,0,0,0
edwingeng__wuid,cyclonedx-gomod,21,0,25,21,0,0,21,0,0,21,0,25,21,0,0,21,0,0,0,0,0,0,0,0
openfga__openfga,syft,182,0,112,134,48,0,139,43,0,182,0,112,134,48,0,139,43,0,5,4,0,1,38,0
openfga__openfga,trivy,144,0,150,134,10,0,139,5,0,144,0,150,134,10,0,139,5,0,5,4,0,1,0,0
openfga__openfga,cdxgen,134,0,160,134,0,0,134,0,5,134,0,160,134,0,0,134,0,5,0,0,0,0,0,0
openfga__openfga,cyclonedx-gomod,138,0,156,134,4,0,134,4,5,138,0,156,134,4,0,134,4,5,0,4,0,0,0,0
enetx__tg,syft,8,0,3,7,1,0,7,1,0,8,0,3,7,1,0,7,1,0,0,0,0,0,1,0
enetx__tg,trivy,7,0,4,7,0,0,7,0,0,7,0,4,7,0,0,7,0,0,0,0,0,0,0,0
enetx__tg,cdxgen,7,0,4,7,0,0,7,0,0,7,0,4,7,0,0,7,0,0,0,0,0,0,0,0
enetx__tg,cyclonedx-gomod,7,0,4,7,0,0,7,0,0,7,0,4,7,0,0,7,0,0,0,0,0,0,0,0
nao1215__gup,syft,32,6,6,14,24,0,16,22,0,32,17,6,14,35,0,16,33,0,2,6,0,6,4,6
nao1215__gup,trivy,28,0,10,14,14,0,16,12,0,28,0,10,14,14,0,16,12,0,2,6,0,6,0,0
nao1215__gup,cdxgen,14,0,24,14,0,0,14,0,2,14,0,24,14,0,0,14,0,2,0,0,0,0,0,0
nao1215__gup,cyclonedx-gomod,26,0,12,14,12,0,14,12,2,26,0,12,14,12,0,14,12,2,0,6,0,6,0,0
pdupub__go-pdu,syft,181,0,261,138,43,0,138,43,0,181,0,261,138,43,0,138,43,0,0,4,0,8,31,0
pdupub__go-pdu,trivy,150,0,292,138,12,0,138,12,0,150,0,292,138,12,0,138,12,0,0,4,0,8,0,0
pdupub__go-pdu,cdxgen,138,0,304,138,0,0,138,0,0,138,0,304,138,0,0,138,0,0,0,0,0,0,0,0
pdupub__go-pdu,cyclonedx-gomod,150,0,292,138,12,0,138,12,0,150,0,292,138,12,0,138,12,0,0,4,0,8,0,0
viant__bgc,syft,57,0,45,31,26,0,37,20,0,57,0,45,31,26,0,37,20,0,6,0,0,7,0,13
viant__bgc,trivy,44,0,58,31,13,0,37,7,0,44,0,58,31,13,0,37,7,0,6,0,0,7,0,0
viant__bgc,cdxgen,31,0,71,31,0,0,31,0,6,31,0,71,31,0,0,31,0,6,0,0,0,0,0,0
viant__bgc,cyclonedx-gomod,NA
k3s-io__k3s,syft,496,50,616,377,169,42,377,169,42,486,60,626,370,176,49,370,176,49,0,16,1,31,112,9
k3s-io__k3s,trivy,425,42,687,377,90,42,377,90,42,418,49,694,370,97,49,370,97,49,0,16,1,31,42,0
k3s-io__k3s,cdxgen,419,0,693,419,0,0,419,0,0,419,0,693,419,0,0,419,0,0,0,0,0,0,0,0
k3s-io__k3s,cyclonedx-gomod,424,42,688,376,90,43,376,90,43,417,49,695,369,97,50,369,97,50,0,16,1,31,42,0
Code-Hex__Neo-cowsay,syft,5,16,0,3,18,0,4,17,0,5,16,0,3,18,0,4,17,0,1,0,0,1,0,16
Code-Hex__Neo-cowsay,trivy,5,22,0,3,24,0,4,23,0,5,22,0,3,24,0,4,23,0,1,0,0,1,0,22
Code-Hex__Neo-cowsay,cdxgen,3,13,2,3,13,0,3,13,1,3,13,2,3,13,0,3,13,1,0,0,0,0,0,13
Code-Hex__Neo-cowsay,cyclonedx-gomod,3,0,2,3,0,0,3,0,1,3,0,2,3,0,0,3,0,1,0,0,0,0,0,0
gkampitakis__go-snaps,syft,15,0,8,11,4,0,11,4,0,15,0,8,11,4,0,11,4,0,0,0,0,0,4,0
gkampitakis__go-snaps,trivy,11,0,12,11,0,0,11,0,0,11,0,12,11,0,0,11,0,0,0,0,0,0,0,0
gkampitakis__go-snaps,cdxgen,11,0,12,11,0,0,11,0,0,11,0,12,11,0,0,11,0,0,0,0,0,0,0,0
gkampitakis__go-snaps,cyclonedx-gomod,11,0,12,11,0,0,11,0,0,11,0,12,11,0,0,11,0,0,0,0,0,0,0,0
pions__webrtc,syft,32,0,18,21,11,0,25,7,0,32,0,18,21,11,0,25,7,0,4,0,1,2,4,0
pions__webrtc,trivy,28,0,22,21,7,0,25,3,0,28,0,22,21,7,0,25,3,0,4,0,1,2,0,0
pions__webrtc,cdxgen,21,0,29,21,0,0,21,0,4,21,0,29,21,0,0,21,0,4,0,0,0,0,0,0
pions__webrtc,cyclonedx-gomod,21,0,29,21,0,0,21,0,4,21,0,29,21,0,0,21,0,4,0,0,0,0,0,0
e154__smart-home,syft,189,0,561,139,50,0,142,47,0,189,0,561,139,50,0,142,47,0,3,4,0,25,18,0
e154__smart-home,trivy,171,0,579,139,32,0,142,29,0,171,0,579,139,32,0,142,29,0,3,4,0,25,0,0
e154__smart-home,cdxgen,171,0,579,139,32,0,142,29,0,171,0,579,139,32,0,142,29,0,3,4,0,25,0,0
e154__smart-home,cyclonedx-gomod,166,0,584,139,27,0,139,27,3,166,0,584,139,27,0,139,27,3,0,4,0,23,0,0
muir__nchi,syft,17,0,37,7,10,0,11,6,0,17,0,37,7,10,0,11,6,0,4,0,0,0,6,0
muir__nchi,trivy,11,0,43,7,4,0,11,0,0,11,0,43,7,4,0,11,0,0,4,0,0,0,0,0
muir__nchi,cdxgen,7,0,47,7,0,0,7,0,4,7,0,47,7,0,0,7,0,4,0,0,0,0,0,0
muir__nchi,cyclonedx-gomod,7,0,47,7,0,0,7,0,4,7,0,47,7,0,0,7,0,4,0,0,0,0,0,0
pressly__sup,syft,9,0,3,5,4,0,5,4,0,9,0,3,5,4,0,5,4,0,0,0,0,3,1,0
pressly__sup,trivy,12,0,0,5,7,0,5,7,0,12,0,0,5,7,0,5,7,0,0,0,0,3,4,0
pressly__sup,cdxgen,5,0,7,5,0,0,5,0,0,5,0,7,5,0,0,5,0,0,0,0,0,0,0,0
pressly__sup,cyclonedx-gomod,6,0,6,5,1,0,5,1,0,6,0,6,5,1,0,5,1,0,0,0,0,1,0,0
uber-go__fx,syft,13,6,2,4,15,0,9,10,0,12,9,3,4,17,0,9,12,0,5,0,0,0,4,6
uber-go__fx,trivy,10,5,5,4,11,0,9,6,0,9,7,6,4,12,0,9,7,0,5,0,0,0,1,5
uber-go__fx,cdxgen,9,2,6,4,7,0,8,3,1,8,3,7,4,7,0,8,3,1,4,0,0,0,1,2
uber-go__fx,cyclonedx-gomod,4,0,11,4,0,0,4,0,5,4,0,11,4,0,0,4,0,5,0,0,0,0,0,0
zc2638__swag,syft,9,0,4,1,8,0,5,4,0,9,0,4,1,8,0,5,4,0,4,0,0,2,2,0
zc2638__swag,trivy,13,0,0,1,12,0,5,8,0,13,0,0,1,12,0,5,8,0,4,0,0,2,6,0
zc2638__swag,cdxgen,1,0,12,1,0,0,1,0,4,1,0,12,1,0,0,1,0,4,0,0,0,0,0,0
zc2638__swag,cyclonedx-gomod,1,0,12,1,0,0,1,0,4,1,0,12,1,0,0,1,0,4,0,0,0,0,0,0
gosuri__uiprogress,syft,2,0,1,1,1,0,1,1,0,2,0,1,1,1,0,1,1,0,0,1,0,0,0,0
gosuri__uiprogress,trivy,3,0,0,1,2,0,1,2,0,3,0,0,1,2,0,1,2,0,0,1,0,0,1,0
gosuri__uiprogress,cdxgen,1,0,2,1,0,0,1,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0
gosuri__uiprogress,cyclonedx-gomod,3,0,0,1,2,0,1,2,0,3,0,0,1,2,0,1,2,0,0,1,0,0,1,0
raszia__gotiny,syft,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
raszia__gotiny,trivy,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
raszia__gotiny,cdxgen,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
raszia__gotiny,cyclonedx-gomod,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
gotestyourself__gotest.tools,syft,5,1,2,4,2,0,4,2,0,5,2,2,4,3,0,4,3,0,0,0,0,0,1,1
gotestyourself__gotest.tools,trivy,4,1,3,4,1,0,4,1,0,4,2,3,4,2,0,4,2,0,0,0,0,0,0,1
gotestyourself__gotest.tools,cdxgen,4,0,3,4,0,0,4,0,0,4,0,3,4,0,0,4,0,0,0,0,0,0,0,0
gotestyourself__gotest.tools,cyclonedx-gomod,4,0,3,4,0,0,4,0,0,4,0,3,4,0,0,4,0,0,0,0,0,0,0,0
seiflotfy__count-min-log,syft,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
seiflotfy__count-min-log,trivy,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
seiflotfy__count-min-log,cdxgen,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
seiflotfy__count-min-log,cyclonedx-gomod,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
msoap__shell2http,syft,9,0,15,2,7,0,2,7,0,9,0,15,2,7,0,2,7,0,0,0,0,0,7,0
msoap__shell2http,trivy,24,0,0,2,22,0,2,22,0,24,0,0,2,22,0,2,22,0,0,0,0,0,22,0
msoap__shell2http,cdxgen,2,0,22,2,0,0,2,0,0,2,0,22,2,0,0,2,0,0,0,0,0,0,0,0
msoap__shell2http,cyclonedx-gomod,2,0,22,2,0,0,2,0,0,2,0,22,2,0,0,2,0,0,0,0,0,0,0,0
ajvb__kala,syft,76,0,158,41,35,0,50,26,0,76,0,158,41,35,0,50,26,0,9,0,2,4,20,0
ajvb__kala,trivy,234,0,0,41,193,0,50,184,0,234,0,0,41,193,0,50,184,0,9,1,2,4,177,0
ajvb__kala,cdxgen,41,0,193,41,0,0,41,0,9,41,0,193,41,0,0,41,0,9,0,0,0,0,0,0
ajvb__kala,cyclonedx-gomod,44,0,190,41,3,0,41,3,9,44,0,190,41,3,0,41,3,9,0,1,1,1,0,0
cabify__logrusiowriter,syft,7,0,1,2,5,0,2,5,0,7,0,1,2,5,0,2,5,0,0,0,0,0,5,0
cabify__logrusiowriter,trivy,8,0,0,2,6,0,2,6,0,8,0,0,2,6,0,2,6,0,0,0,0,0,6,0
cabify__logrusiowriter,cdxgen,2,0,6,2,0,0,2,0,0,2,0,6,2,0,0,2,0,0,0,0,0,0,0,0
cabify__logrusiowriter,cyclonedx-gomod,2,0,6,2,0,0,2,0,0,2,0,6,2,0,0,2,0,0,0,0,0,0,0,0
knadh__koanf,syft,146,39,75,4,181,0,4,181,0,136,142,85,4,274,0,4,274,0,0,0,0,0,0,181
knadh__koanf,trivy,122,28,99,4,146,0,4,146,0,107,119,114,4,222,0,4,222,0,0,0,0,0,0,146
knadh__koanf,cdxgen,NA
knadh__koanf,cyclonedx-gomod,98,0,123,4,94,0,4,94,0,98,0,123,4,94,0,4,94,0,0,0,0,0,0,94
checkr__flagr,syft,205,0,306,160,45,0,164,41,0,205,0,306,160,45,0,164,41,0,4,1,0,6,34,0
checkr__flagr,trivy,171,0,340,160,11,0,164,7,0,171,0,340,160,11,0,164,7,0,4,1,0,6,0,0
checkr__flagr,cdxgen,160,0,351,160,0,0,160,0,4,160,0,351,160,0,0,160,0,4,0,0,0,0,0,0
checkr__flagr,cyclonedx-gomod,166,0,345,160,6,0,160,6,4,166,0,345,160,6,0,160,6,4,0,1,0,5,0,0
tiendc__go-validator,syft,11,0,1,6,5,0,10,1,0,11,0,1,6,5,0,10,1,0,4,0,0,0,1,0
tiendc__go-validator,trivy,10,0,2,6,4,0,10,0,0,10,0,2,6,4,0,10,0,0,4,0,0,0,0,0
tiendc__go-validator,cdxgen,6,0,6,6,0,0,6,0,4,6,0,6,6,0,0,6,0,4,0,0,0,0,0,0
tiendc__go-validator,cyclonedx-gomod,6,0,6,6,0,0,6,0,4,6,0,6,6,0,0,6,0,4,0,0,0,0,0,0
ivanilves__lstags,syft,34,0,6,21,13,0,24,10,0,34,18,6,21,31,0,24,28,0,3,2,0,6,2,0
ivanilves__lstags,trivy,40,0,0,21,19,0,24,16,0,40,23,0,21,42,0,24,39,0,3,2,0,6,8,0
ivanilves__lstags,cdxgen,26,0,14,21,5,0,24,2,0,26,0,14,21,5,0,24,2,0,3,2,0,0,0,0
ivanilves__lstags,cyclonedx-gomod,23,0,17,21,2,0,21,2,3,23,0,17,21,2,0,21,2,3,0,2,0,0,0,0
shinagawa-web__gomarklint,syft,5,0,7,4,1,0,4,1,0,5,0,7,4,1,0,4,1,0,0,1,0,0,0,0
shinagawa-web__gomarklint,trivy,5,0,7,4,1,0,4,1,0,5,0,7,4,1,0,4,1,0,0,1,0,0,0,0
shinagawa-web__gomarklint,cdxgen,4,0,8,4,0,0,4,0,0,4,0,8,4,0,0,4,0,0,0,0,0,0,0,0
shinagawa-web__gomarklint,cyclonedx-gomod,5,0,7,4,1,0,4,1,0,5,0,7,4,1,0,4,1,0,0,1,0,0,0,0
xuri__xgen,syft,7,0,7,2,5,0,6,1,0,7,0,7,2,5,0,6,1,0,4,0,0,0,1,0
xuri__xgen,trivy,6,0,8,2,4,0,6,0,0,6,0,8,2,4,0,6,0,0,4,0,0,0,0,0
xuri__xgen,cdxgen,2,0,12,2,0,0,2,0,4,2,0,12,2,0,0,2,0,4,0,0,0,0,0,0
xuri__xgen,cyclonedx-gomod,2,0,12,2,0,0,2,0,4,2,0,12,2,0,0,2,0,4,0,0,0,0,0,0
cloudwego__hertz,syft,24,28,2,13,39,0,18,34,0,24,34,2,13,45,0,18,40,0,5,0,1,2,2,29
cloudwego__hertz,trivy,25,50,1,13,62,0,18,57,0,24,57,2,13,68,0,18,63,0,5,0,1,2,3,51
cloudwego__hertz,cdxgen,15,22,11,13,24,0,14,23,4,15,25,11,13,27,0,14,26,4,1,0,0,0,0,23
cloudwego__hertz,cyclonedx-gomod,15,0,11,12,3,1,12,3,6,15,0,11,12,3,1,12,3,6,0,0,1,2,0,0
m1__go-generate-password,syft,8,0,4,2,6,0,6,2,0,8,0,4,2,6,0,6,2,0,4,1,0,0,1,0
m1__go-generate-password,trivy,7,0,5,2,5,0,6,1,0,7,0,5,2,5,0,6,1,0,4,1,0,0,0,0
m1__go-generate-password,cdxgen,2,0,10,2,0,0,2,0,4,2,0,10,2,0,0,2,0,4,0,0,0,0,0,0
m1__go-generate-password,cyclonedx-gomod,3,0,9,2,1,0,2,1,4,3,0,9,2,1,0,2,1,4,0,1,0,0,0,0
gorgonia__gorgonia,syft,40,0,83,27,13,0,31,9,0,40,0,83,27,13,0,31,9,0,4,0,0,0,9,0
gorgonia__gorgonia,trivy,123,0,0,27,96,0,31,92,0,123,0,0,27,96,0,31,92,0,4,0,0,0,92,0
gorgonia__gorgonia,cdxgen,27,0,96,27,0,0,27,0,4,27,0,96,27,0,0,27,0,4,0,0,0,0,0,0
gorgonia__gorgonia,cyclonedx-gomod,27,0,96,27,0,0,27,0,4,27,0,96,27,0,0,27,0,4,0,0,0,0,0,0
paulmach__orb,syft,6,0,17,3,3,0,3,3,0,6,0,17,3,3,0,3,3,0,0,0,0,0,3,0
paulmach__orb,trivy,18,0,5,3,15,0,3,15,0,15,3,8,3,15,0,3,15,0,0,0,0,0,15,0
paulmach__orb,cdxgen,3,0,20,3,0,0,3,0,0,3,0,20,3,0,0,3,0,0,0,0,0,0,0,0
paulmach__orb,cyclonedx-gomod,3,0,20,3,0,0,3,0,0,3,0,20,3,0,0,3,0,0,0,0,0,0,0,0
hashicorp__go-getter,syft,94,0,146,73,21,0,73,21,0,94,0,146,73,21,0,73,21,0,0,0,0,2,19,0
hashicorp__go-getter,trivy,75,0,165,73,2,0,73,2,0,75,0,165,73,2,0,73,2,0,0,0,0,2,0,0
hashicorp__go-getter,cdxgen,73,0,167,73,0,0,73,0,0,73,0,167,73,0,0,73,0,0,0,0,0,0,0,0
hashicorp__go-getter,cyclonedx-gomod,74,0,166,73,1,0,73,1,0,74,0,166,73,1,0,73,1,0,0,0,0,1,0,0
ipfs__kubo,syft,324,146,261,255,215,0,260,210,0,313,159,272,255,217,0,260,212,0,5,1,0,4,52,153
ipfs__kubo,trivy,289,146,296,255,180,0,260,175,0,278,158,307,255,181,0,260,176,0,5,1,0,4,17,153
ipfs__kubo,cdxgen,259,3,326,255,7,0,255,7,5,259,4,326,255,8,0,255,8,5,0,0,0,0,1,6
ipfs__kubo,cyclonedx-gomod,259,0,326,255,4,0,255,4,5,259,0,326,255,4,0,255,4,5,0,1,0,3,0,0
nikolaydubina__jsonl-graph,syft,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
nikolaydubina__jsonl-graph,trivy,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
nikolaydubina__jsonl-graph,cdxgen,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
nikolaydubina__jsonl-graph,cyclonedx-gomod,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
zerosnake0__go-json-benchmark,syft,19,0,11,17,2,0,18,1,0,19,0,11,17,2,0,18,1,0,1,0,0,0,1,0
zerosnake0__go-json-benchmark,trivy,30,0,0,17,13,0,18,12,0,30,0,0,17,13,0,18,12,0,1,0,0,0,12,0
zerosnake0__go-json-benchmark,cdxgen,17,0,13,17,0,0,17,0,1,17,0,13,17,0,0,17,0,1,0,0,0,0,0,0
